title,year,bt_score,dubious,imdbid,tmdbId,budget,id,popularity,revenue,Category,castMale,castFemale,castUnknown,CrewMale,CrewFemale,CrewUnknown,genre
Bu san,2003,0,0,377556,56616,0.0,56616,0.929244,0.0,Two named female character not present,2.0,3.0,2.0,0.0,4.0,0.0,"Comedy, Drama, Foreign"
Old School,2003,2,0,302886,11635,24000000.0,11635,16.195894,87055349.0,Two named female character talk only about boys,7.0,6.0,1.0,1.0,10.0,1.0,Comedy
"Cheetah Girls , The",2003,3,0,800318,37609,0.0,37609,4.225869,0.0,Beschdel test passed!,13.0,5.0,0.0,2.0,1.0,1.0,"Comedy, Drama, Family, Music, TV Movie"
Soldier&#39;s Girl,2003,3,0,324013,32526,0.0,32526,2.955559,0.0,Beschdel test passed!,4.0,13.0,5.0,0.0,2.0,0.0,"Drama, Romance, Crime"
Brother Bear,2003,0,0,328880,10009,100000000.0,10009,12.300905,0.0,Two named female character not present,4.0,12.0,1.0,58.0,25.0,7.0,"Adventure, Animation, Family"
Memories of Murder,2003,3,1,353969,11423,2800000.0,11423,8.511453,0.0,Dubious,0.0,4.0,6.0,0.0,4.0,8.0,"Crime, Drama, Thriller"
Evil,2003,1,0,338309,11197,0.0,11197,8.896421,0.0,Two named female character have no dialogue,10.0,7.0,1.0,11.0,3.0,0.0,Drama
House of 1000 Corpses,2003,3,0,251736,2662,7000000.0,2662,11.00913,16829545.0,Beschdel test passed!,13.0,14.0,0.0,54.0,32.0,2.0,Horror
What a Girl Wants,2003,1,0,286788,10735,0.0,10735,6.743151,0.0,Two named female character have no dialogue,9.0,9.0,0.0,5.0,6.0,1.0,Comedy
Love Me If You Dare,2003,1,0,364517,8424,0.0,8424,6.138669,0.0,Two named female character have no dialogue,5.0,5.0,2.0,5.0,3.0,1.0,"Drama, Comedy, Romance"
My Life Without Me,2003,3,0,314412,20,0.0,20,10.310508,9726954.0,Beschdel test passed!,6.0,6.0,0.0,12.0,5.0,0.0,"Drama, Romance"
Bad Santa,2003,0,0,307987,10147,23000000.0,10147,10.930143,76488889.0,Two named female character not present,8.0,11.0,0.0,5.0,6.0,0.0,"Drama, Comedy, Crime"
Elf,2003,1,0,319343,10719,32000000.0,10719,8.754132,173398518.0,Two named female character have no dialogue,6.0,18.0,0.0,34.0,19.0,0.0,"Comedy, Family, Fantasy"
I&#39;m Not Scared,2003,3,0,326977,25300,0.0,25300,4.422618,0.0,Beschdel test passed!,5.0,10.0,0.0,5.0,2.0,0.0,"Mystery, Drama, Thriller, Crime"
Freddy vs. Jason,2003,3,0,329101,6466,30000000.0,6466,14.015739,114908830.0,Beschdel test passed!,13.0,28.0,2.0,92.0,57.0,5.0,Horror
Open Water,2003,1,0,374102,83,130000.0,83,10.652818,54667954.0,Two named female character have no dialogue,2.0,4.0,0.0,16.0,9.0,0.0,"Drama, Thriller"
Off the Map,2003,3,0,332285,24078,0.0,24078,6.866857,0.0,Beschdel test passed!,2.0,4.0,0.0,0.0,2.0,0.0,Drama
Anger Management,2003,1,0,305224,9506,75000000.0,9506,9.409379,195745823.0,Two named female character have no dialogue,12.0,14.0,0.0,0.0,11.0,0.0,Comedy
Kontroll,2003,0,0,373981,5204,500000.0,5204,3.569896,0.0,Two named female character not present,7.0,4.0,0.0,11.0,10.0,1.0,"Comedy, Crime, Thriller"
Nathalie...,2003,3,0,348853,38376,0.0,38376,1.213791,0.0,Beschdel test passed!,7.0,7.0,2.0,2.0,0.0,0.0,Drama
Kangaroo Jack,2003,1,0,257568,10628,0.0,10628,6.538007,0.0,Two named female character have no dialogue,2.0,5.0,0.0,5.0,13.0,1.0,"Comedy, Adventure, Crime"
April&#39;s Shower,2003,3,0,325007,25608,0.0,25608,0.996202,0.0,Beschdel test passed!,6.0,10.0,0.0,0.0,1.0,0.0,"Comedy, Romance"
Right on Track,2003,3,0,323810,77606,0.0,77606,0.800038,0.0,Beschdel test passed!,3.0,2.0,0.0,0.0,3.0,0.0,"Drama, Family, TV Movie"
Cheaper by the Dozen,2003,1,0,349205,11007,40000000.0,11007,7.364297,190212113.0,Two named female character have no dialogue,7.0,10.0,0.0,2.0,11.0,0.0,Comedy
Barbie of Swan Lake,2003,3,0,383206,15016,0.0,15016,6.456991,0.0,Beschdel test passed!,4.0,2.0,0.0,3.0,2.0,1.0,"Animation, Family"
Owning Mahowny,2003,1,0,285861,15394,0.0,15394,3.015314,0.0,Two named female character have no dialogue,6.0,10.0,1.0,9.0,9.0,0.0,"Crime, Drama, Thriller"
Sylvia,2003,3,1,325055,28200,7000000.0,28200,11.37237,10000000.0,Dubious,7.0,6.0,0.0,8.0,6.0,0.0,"Drama, Romance"
Azumi,2003,0,0,384819,5889,0.0,5889,6.415721,0.0,Two named female character not present,8.0,9.0,1.0,0.0,1.0,0.0,"Adventure, Drama, Action, Thriller, Romance"
Tears of the Sun,2003,3,0,314353,9567,70000000.0,9567,10.614987,85632458.0,Beschdel test passed!,10.0,16.0,5.0,78.0,55.0,5.0,"Action, Drama, War"
Mais qui a tu&eacute; Pamela Rose?,2003,1,0,338828,20106,0.0,20106,3.065777,0.0,Two named female character have no dialogue,7.0,4.0,0.0,3.0,1.0,0.0,Comedy
Paycheck,2003,2,0,338337,9620,60000000.0,9620,12.571789,96269812.0,Two named female character talk only about boys,23.0,23.0,0.0,77.0,37.0,6.0,"Action, Adventure, Mystery, Science Fiction, Thriller"
In Hell,2003,0,0,339135,19277,0.0,19277,5.255138,0.0,Two named female character not present,3.0,11.0,0.0,0.0,3.0,0.0,"Action, Drama, Thriller"
Gigli,2003,0,0,299930,8046,54000000.0,8046,11.415316,7266209.0,Two named female character not present,9.0,9.0,0.0,12.0,14.0,1.0,Drama
"Brown Bunny, The",2003,3,0,330099,12703,10000000.0,12703,4.735377,0.0,Beschdel test passed!,2.0,4.0,0.0,3.0,6.0,0.0,Drama
Pokemon: Jirachi - Wish Maker,2003,3,1,420076,36218,0.0,36218,5.190942,0.0,Dubious,4.0,6.0,6.0,10.0,3.0,5.0,"Action, Animation, Adventure, Family"
"Cat in the Hat, The",2003,3,0,312528,10588,0.0,10588,13.706053,0.0,Beschdel test passed!,6.0,4.0,1.0,7.0,9.0,0.0,"Comedy, Fantasy, Family"
Bad Boys II,2003,1,1,172156,8961,130000000.0,8961,8.191436,273339556.0,Dubious,4.0,17.0,0.0,94.0,62.0,7.0,"Adventure, Action, Comedy, Thriller, Crime"
"Hebrew Hammer, The",2003,2,0,317640,19187,1000000.0,19187,2.369273,0.0,Two named female character talk only about boys,1.0,3.0,0.0,2.0,0.0,0.0,"Action, Comedy"
"I, Robot",2004,1,0,343818,2048,120000000.0,2048,14.43075,347234916.0,Two named female character have no dialogue,7.0,14.0,0.0,75.0,53.0,10.0,"Action, Science Fiction"
"Incredibles, The",2004,3,0,317705,9806,92000000.0,9806,22.220214,631442092.0,Beschdel test passed!,13.0,28.0,3.0,48.0,34.0,3.0,"Action, Adventure, Animation, Family"
Flight of the Phoenix,2004,0,0,377062,11866,45000000.0,11866,15.434731,21009180.0,Two named female character not present,5.0,11.0,0.0,60.0,54.0,6.0,"Action, Adventure, Drama, Thriller"
Ocean's Twelve,2004,2,0,349903,163,110000000.0,163,11.869347,362744280.0,Two named female character talk only about boys,9.0,18.0,0.0,62.0,41.0,6.0,"Thriller, Crime"
Kill Bill: Vol. 2,2004,3,0,378194,393,30000000.0,393,21.533072,152159461.0,Beschdel test passed!,11.0,13.0,3.0,72.0,51.0,7.0,"Action, Crime, Thriller"
D.E.B.S.,2004,3,0,367631,540,3500000.0,540,5.161493,0.0,Beschdel test passed!,18.0,8.0,0.0,10.0,6.0,1.0,Action
Iron Jawed Angels,2004,3,0,338139,49007,0.0,49007,9.771121,0.0,Beschdel test passed!,11.0,3.0,0.0,1.0,4.0,0.0,Drama
Saved!,2004,3,0,332375,13193,0.0,13193,5.084509,0.0,Beschdel test passed!,7.0,5.0,0.0,0.0,3.0,0.0,"Comedy, Drama"
Sky Captain and the World of Tomorrow,2004,3,0,346156,5137,70000000.0,5137,9.64113,57958696.0,Beschdel test passed!,3.0,7.0,1.0,66.0,36.0,3.0,"Mystery, Action, Thriller, Science Fiction, Adventure"
Spanglish,2004,3,0,371246,2539,80000000.0,2539,11.202764,55041367.0,Beschdel test passed!,12.0,2.0,0.0,55.0,48.0,6.0,Comedy
A Dirty Shame,2004,3,0,365125,13702,15000000.0,13702,7.665431,1914166.0,Beschdel test passed!,9.0,8.0,0.0,1.0,9.0,0.0,Comedy
Mulan II,2004,3,0,279967,12242,0.0,12242,7.424487,0.0,Beschdel test passed!,10.0,11.0,0.0,6.0,9.0,1.0,"Animation, Comedy, Family, Action"
Bring It on Again,2004,3,0,334965,12540,0.0,12540,0.380586,0.0,Beschdel test passed!,10.0,4.0,0.0,4.0,8.0,0.0,Comedy
"Notebook, The",2004,3,1,332280,11036,29000000.0,11036,15.239013,115603229.0,Dubious,21.0,18.0,0.0,19.0,25.0,1.0,"Romance, Drama"
Shimotsuma monogatari (Kamikaze Girls),2004,3,0,416220,26275,0.0,26275,4.365377,0.0,Beschdel test passed!,6.0,3.0,3.0,12.0,2.0,3.0,"Comedy, Science Fiction"
Saw,2004,2,0,387564,176,1200000.0,176,23.508433,103911669.0,Two named female character talk only about boys,5.0,12.0,0.0,35.0,27.0,5.0,"Horror, Mystery, Crime"
Ella Enchanted,2004,3,0,327679,14442,31000000.0,14442,11.316988,27388767.0,Beschdel test passed!,8.0,9.0,0.0,46.0,28.0,1.0,"Family, Fantasy, Comedy"
Banlieue 13,2004,0,0,414852,10045,12000000.0,10045,7.594102,9584131.0,Two named female character not present,14.0,8.0,3.0,6.0,10.0,2.0,"Action, Thriller, Science Fiction"
I Heart Huckabees,2004,3,0,356721,1599,22000000.0,1599,11.953055,0.0,Beschdel test passed!,10.0,6.0,1.0,1.0,5.0,0.0,"Comedy, Romance"
Ghost Cat,2004,3,0,371835,42971,2800000.0,42971,0.304437,0.0,Beschdel test passed!,3.0,1.0,0.0,0.0,1.0,0.0,"Thriller, Family"
Born Into Brothels: Calcutta&#39;s Red Light Kids,2004,3,0,388789,1392,350000.0,1392,2.96237,3515061.0,Beschdel test passed!,1.0,2.0,2.0,1.0,1.0,0.0,Documentary
Cube Zero,2004,3,0,377713,438,825000.0,438,8.758493,0.0,Beschdel test passed!,3.0,8.0,0.0,40.0,13.0,5.0,"Mystery, Science Fiction, Thriller"
Troy,2004,1,0,332452,652,175000000.0,652,15.387275,497409852.0,Two named female character have no dialogue,3.0,16.0,1.0,80.0,41.0,3.0,"Adventure, Drama, War"
Van Helsing,2004,3,0,338526,7131,160000000.0,7131,12.643312,300257475.0,Beschdel test passed!,6.0,9.0,0.0,75.0,49.0,6.0,"Horror, Adventure, Action"
Ladies in Lavender,2004,3,0,377084,9528,0.0,9528,3.837975,20377075.0,Beschdel test passed!,4.0,6.0,0.0,2.0,5.0,0.0,"Drama, Romance"
Shaun of the Dead,2004,3,0,365748,747,4000000.0,747,14.902948,30039392.0,Beschdel test passed!,10.0,12.0,0.0,7.0,9.0,1.0,"Horror, Comedy"
"Princess Diaries 2: Royal Engagement, The",2004,3,0,368933,11130,40000000.0,11130,8.248895,95149435.0,Beschdel test passed!,10.0,10.0,0.0,5.0,4.0,0.0,"Comedy, Drama, Family, Romance"
Catwoman,2004,3,0,327554,314,100000000.0,314,13.340272,82102379.0,Beschdel test passed!,33.0,23.0,2.0,87.0,65.0,10.0,"Action, Crime"
"Mickey, Donald, Goofy: The Three Musketeers",2004,2,0,371823,21385,0.0,21385,7.673021,0.0,Two named female character talk only about boys,2.0,10.0,0.0,12.0,9.0,0.0,"Adventure, Animation, Comedy, Family"
Double Dare,2004,3,0,365135,19416,0.0,19416,0.777902,0.0,Beschdel test passed!,2.0,1.0,0.0,1.0,0.0,0.0,Documentary
Primer,2004,1,0,390384,14337,7000.0,14337,7.15307,424760.0,Two named female character have no dialogue,11.0,7.0,1.0,0.0,6.0,0.0,"Science Fiction, Drama, Thriller"
50 First Dates,2004,2,0,343660,1824,75000000.0,1824,11.134888,196482882.0,Two named female character talk only about boys,30.0,18.0,7.0,61.0,42.0,5.0,"Comedy, Romance"
Speak,2004,3,0,378793,15058,1000000.0,15058,6.66323,0.0,Beschdel test passed!,4.0,5.0,0.0,2.0,0.0,0.0,Drama
"Stepford Wives, The",2004,3,0,327162,9890,90000000.0,9890,10.81552,102000000.0,Beschdel test passed!,10.0,12.0,0.0,6.0,13.0,0.0,"Action, Comedy, Science Fiction"
Million Dollar Baby,2004,3,0,405159,70,30000000.0,70,14.471373,216763646.0,Beschdel test passed!,23.0,24.0,2.0,34.0,41.0,6.0,Drama
Around the World in 80 Days,2004,1,0,327437,10204,110000000.0,10204,7.825072,72178895.0,Two named female character have no dialogue,7.0,19.0,0.0,80.0,44.0,11.0,"Action, Adventure, Comedy"
In Good Company,2004,1,0,385267,1901,0.0,1901,7.684185,0.0,Two named female character have no dialogue,4.0,11.0,0.0,5.0,8.0,0.0,"Comedy, Drama, Romance"
Innocence,2004,3,0,375233,33623,0.0,33623,4.306859,0.0,Beschdel test passed!,2.0,8.0,0.0,5.0,4.0,0.0,"Drama, Mystery"
"Chronicles of Riddick, The",2004,2,0,296572,2789,105000000.0,2789,5.060352,115772733.0,Two named female character talk only about boys,8.0,11.0,0.0,101.0,79.0,13.0,"Action, Science Fiction"
Tropical Malady,2004,0,0,381668,11534,0.0,11534,1.42333,0.0,Two named female character not present,0.0,1.0,4.0,0.0,3.0,1.0,"Drama, Fantasy, Romance"
Miracle,2004,1,0,349825,14292,28000000.0,14292,8.248999,64445708.0,Two named female character have no dialogue,2.0,8.0,0.0,1.0,1.0,0.0,"Drama, History"
A Christmas Carol: The Musical,2004,1,0,406649,28769,0.0,28769,1.37294,0.0,Two named female character have no dialogue,3.0,5.0,0.0,0.0,1.0,0.0,"Drama, Family"
A Very Long Engagement,2004,3,0,344510,2841,47000000.0,2841,10.896295,0.0,Beschdel test passed!,32.0,32.0,5.0,2.0,6.0,0.0,Drama
Spider-Man 2,2004,1,0,316654,558,200000000.0,558,10.834506,783766341.0,Two named female character have no dialogue,36.0,39.0,1.0,69.0,51.0,8.0,"Action, Adventure, Fantasy"
A Cinderella Story,2004,3,0,356470,11247,19000000.0,11247,8.385361,70067909.0,Beschdel test passed!,48.0,18.0,1.0,19.0,12.0,0.0,Comedy
Der Untergang (Downfall),2004,3,1,363163,613,18339750.0,613,7.69224,92180910.0,Dubious,26.0,34.0,2.0,25.0,31.0,3.0,"Drama, History, War"
Appleseed,2004,3,0,401233,11633,10000000.0,11633,8.278525,1461989.0,Beschdel test passed!,4.0,6.0,2.0,11.0,5.0,2.0,"Animation, Action, Science Fiction"
Or,2004,3,0,388311,1918,0.0,1918,0.787469,0.0,Beschdel test passed!,3.0,1.0,1.0,6.0,5.0,1.0,Drama
Finding Neverland,2004,3,0,308644,866,25000000.0,866,15.529604,116766556.0,Beschdel test passed!,8.0,12.0,0.0,4.0,9.0,0.0,Drama
Terkel i knibe,2004,1,0,386820,10797,0.0,10797,2.213166,0.0,Two named female character have no dialogue,0.0,2.0,0.0,7.0,4.0,0.0,"Animation, Comedy"
Closer,2004,3,0,376541,2288,27000000.0,2288,10.860952,115505027.0,Beschdel test passed!,9.0,7.0,2.0,20.0,23.0,1.0,"Drama, Romance"
"Terminal, The",2004,1,0,362227,594,60000000.0,594,14.092373,219417255.0,Two named female character have no dialogue,7.0,16.0,0.0,28.0,34.0,6.0,"Comedy, Drama"
My Summer of Love,2004,3,0,382189,9709,0.0,9709,4.21593,0.0,Beschdel test passed!,1.0,3.0,0.0,10.0,7.0,0.0,"Drama, Thriller, Romance"
Lemony Snicket&#39;s A Series of Unfortunate Events,2004,3,0,339291,11774,140000000.0,11774,12.817945,209073645.0,Beschdel test passed!,8.0,13.0,0.0,62.0,49.0,5.0,"Adventure, Comedy, Family"
Immortal (Ad Vitam),2004,3,0,314063,5552,24665810.0,5552,9.785721,0.0,Beschdel test passed!,8.0,7.0,1.0,5.0,2.0,7.0,"Drama, Action, Science Fiction"
AVP: Alien vs. Predator,2004,3,1,370263,395,70000000.0,395,12.636205,171183863.0,Dubious,6.0,19.0,0.0,73.0,52.0,12.0,"Adventure, Science Fiction, Action"
Sideways,2004,3,0,375063,9675,16000000.0,9675,12.646518,109502303.0,Beschdel test passed!,6.0,11.0,1.0,17.0,9.0,2.0,"Comedy, Drama, Romance"
Garden State,2004,3,0,333766,401,2500000.0,401,11.630809,26781723.0,Beschdel test passed!,16.0,19.0,2.0,10.0,12.0,0.0,"Comedy, Drama, Romance"
Napoleon Dynamite,2004,1,0,374900,8193,400000.0,8193,10.287419,46118097.0,Two named female character have no dialogue,7.0,6.0,0.0,0.0,5.0,1.0,Comedy
Harry Potter and the Prisoner of  Azkaban,2004,3,0,304141,673,130000000.0,673,28.460276,789804554.0,Beschdel test passed!,13.0,35.0,3.0,93.0,51.0,3.0,"Adventure, Fantasy, Family"
Team America: World Police,2004,2,0,372588,3989,32000000.0,3989,11.428941,50907422.0,Two named female character talk only about boys,1.0,4.0,1.0,12.0,15.0,1.0,"Music, Adventure, Animation, Action, Comedy"
A Good Woman,2004,3,0,379306,15184,0.0,15184,8.759151,0.0,Beschdel test passed!,4.0,4.0,0.0,0.0,3.0,0.0,"Comedy, Drama, Romance"
"Phantom of the Opera, The",2004,2,1,293508,9833,70000000.0,9833,7.682562,154648887.0,Dubious,4.0,5.0,0.0,6.0,16.0,0.0,"Music, Thriller, Drama, Romance"
Hana and Alice,2004,3,0,407851,27799,0.0,27799,1.906696,0.0,Beschdel test passed!,8.0,3.0,1.0,3.0,5.0,0.0,"Drama, Comedy, Romance"
A Home at the End of The World,2004,3,1,359423,18923,6500000.0,18923,4.136105,1548955.0,Dubious,5.0,4.0,0.0,0.0,3.0,0.0,"Romance, Drama"
Palindromes,2004,1,0,362004,13073,0.0,13073,2.754372,0.0,Two named female character have no dialogue,4.0,4.0,1.0,1.0,5.0,0.0,"Comedy, Drama"
Duck Season,2004,1,0,407246,34207,0.0,34207,1.563754,0.0,Two named female character have no dialogue,2.0,2.0,0.0,0.0,3.0,0.0,"Drama, Comedy, Foreign"
Collateral,2004,1,0,369339,1538,65000000.0,1538,13.455112,217764291.0,Two named female character have no dialogue,6.0,13.0,1.0,75.0,58.0,9.0,"Drama, Crime, Thriller"
Saving Face,2004,3,0,384504,19316,0.0,19316,3.08291,0.0,Beschdel test passed!,4.0,1.0,0.0,13.0,10.0,1.0,"Comedy, Romance"
Vera Drake,2004,3,0,383694,11109,11000000.0,11109,4.681074,0.0,Beschdel test passed!,24.0,35.0,2.0,17.0,19.0,1.0,"Crime, Drama"
Three... Extremes,2004,3,0,420251,33908,0.0,33908,4.128086,0.0,Beschdel test passed!,4.0,9.0,4.0,2.0,9.0,4.0,Horror
Mysterious Skin,2004,1,0,370986,11171,0.0,11171,7.103951,1524966.0,Two named female character have no dialogue,2.0,5.0,0.0,5.0,11.0,0.0,Drama
Head-On,2004,3,0,347048,363,0.0,363,10.234986,11030861.0,Beschdel test passed!,15.0,10.0,2.0,7.0,23.0,1.0,"Drama, Romance"
Cellular,2004,3,0,337921,9759,25000000.0,9759,5.918816,56422687.0,Beschdel test passed!,8.0,9.0,2.0,16.0,21.0,1.0,"Action, Adventure, Crime, Thriller"
"Final Cut, The",2004,2,0,364343,11099,0.0,11099,10.606823,548039.0,Two named female character talk only about boys,4.0,4.0,0.0,3.0,5.0,0.0,"Drama, Mystery, Science Fiction, Thriller"
With Blood on My Hands: Pusher II,2004,3,0,396184,11328,0.0,11328,5.178284,0.0,Beschdel test passed!,37.0,16.0,8.0,6.0,6.0,0.0,"Crime, Drama, Thriller"
Notre musique,2004,1,0,360845,26347,0.0,26347,0.512308,0.0,Two named female character have no dialogue,8.0,7.0,1.0,1.0,6.0,0.0,"Drama, History"
Ray,2004,3,1,350258,1677,40000000.0,1677,10.603762,124731534.0,Dubious,7.0,16.0,1.0,19.0,15.0,2.0,"Drama, Music"
Dawn of the Dead,2004,3,0,363547,924,28000000.0,924,13.157873,102356381.0,Beschdel test passed!,9.0,11.0,0.0,68.0,45.0,7.0,"Fantasy, Horror, Action"
New York Minute,2004,3,0,363282,11025,0.0,11025,5.659198,0.0,Beschdel test passed!,6.0,10.0,0.0,7.0,7.0,0.0,Comedy
2046,2004,3,0,212712,844,12000000.0,844,7.157169,19271312.0,Beschdel test passed!,5.0,4.0,3.0,2.0,9.0,1.0,"Fantasy, Drama, Science Fiction, Romance"
"Aviator, The",2004,1,0,338751,2567,116000000.0,2567,9.86738,102000000.0,Two named female character have no dialogue,23.0,41.0,1.0,78.0,61.0,10.0,Drama
Maria Full of Grace,2004,3,0,390221,436,0.0,436,5.450934,0.0,Beschdel test passed!,9.0,4.0,3.0,20.0,32.0,3.0,"Drama, Thriller, Crime"
A Love Song for Bobby Long,2004,3,0,369672,9953,0.0,9953,5.185771,1841260.0,Beschdel test passed!,8.0,12.0,0.0,9.0,15.0,4.0,Drama
Scooby Doo 2: Monsters Unleashed,2004,3,0,331632,11024,0.0,11024,7.65458,181466833.0,Beschdel test passed!,4.0,8.0,0.0,90.0,36.0,9.0,"Mystery, Fantasy, Adventure, Comedy"
Raising Helen,2004,3,0,350028,4599,50000000.0,4599,12.448933,49718611.0,Beschdel test passed!,18.0,10.0,0.0,33.0,27.0,3.0,"Drama, Comedy, Romance"
Kung Fu Hustle,2004,0,0,373074,9470,20000000.0,9470,8.636632,100914445.0,Two named female character not present,4.0,6.0,7.0,4.0,9.0,6.0,"Action, Comedy, Crime, Fantasy"
3-Iron,2004,1,0,423866,1280,0.0,1280,12.949881,0.0,Two named female character have no dialogue,3.0,2.0,6.0,0.0,5.0,5.0,"Drama, Romance, Crime"
"Spirit of Jeet Kune Do, The",2004,1,0,390205,49214,0.0,49214,1.083314,0.0,Two named female character have no dialogue,1.0,6.0,2.0,0.0,1.0,6.0,"Drama, Action, Romance, Foreign"
Crash,2004,3,0,375679,1640,6500000.0,1640,9.785147,98410061.0,Beschdel test passed!,22.0,28.0,2.0,17.0,22.0,1.0,Drama
"Grudge, The",2004,3,0,391198,1970,10000000.0,1970,9.740827,183474602.0,Beschdel test passed!,8.0,7.0,0.0,35.0,33.0,5.0,"Horror, Mystery, Thriller"
13 Going on 30,2004,3,0,337563,10096,37000000.0,10096,12.632595,96455697.0,Beschdel test passed!,31.0,18.0,1.0,20.0,24.0,1.0,"Comedy, Fantasy, Romance"
They Came Back,2004,3,0,378661,65513,0.0,65513,1.182462,0.0,Beschdel test passed!,4.0,3.0,2.0,2.0,6.0,0.0,"Drama, Fantasy"
"Place Promised in Our Early Days, The",2004,1,0,381348,12924,0.0,12924,6.74453,0.0,Two named female character have no dialogue,5.0,6.0,2.0,4.0,6.0,1.0,"Animation, Adventure, Drama, Romance, Science Fiction"
Tales From The Crapper,2004,3,1,338479,41568,0.0,41568,1.587405,0.0,Dubious,16.0,19.0,3.0,6.0,8.0,0.0,"Science Fiction, Horror, Comedy"
"Polar Express, The",2004,1,0,338348,5255,165000000.0,5255,14.27536,305875730.0,Two named female character have no dialogue,3.0,7.0,0.0,82.0,58.0,7.0,"Adventure, Animation, Family, Fantasy"
Layer Cake,2004,1,0,375912,4836,6500000.0,4836,9.642214,11850214.0,Two named female character have no dialogue,2.0,17.0,0.0,6.0,9.0,3.0,"Drama, Thriller, Crime"
Connie and Carla,2004,3,0,345074,15673,20000000.0,15673,9.502332,11341016.0,Beschdel test passed!,4.0,10.0,0.0,6.0,4.0,0.0,"Music, Comedy, Crime"
Nochnoy dozor (Night Watch),2004,1,0,403358,3040,4200000.0,3040,8.803869,32000000.0,Two named female character have no dialogue,8.0,10.0,0.0,4.0,8.0,0.0,"Fantasy, Action, Thriller"
Ginger Snaps 2: Unleashed,2004,3,0,353489,10361,0.0,10361,3.523822,0.0,Beschdel test passed!,5.0,3.0,0.0,8.0,10.0,0.0,"Drama, Horror"
White Chicks,2004,3,0,381707,12153,37000000.0,12153,7.723341,113086475.0,Beschdel test passed!,8.0,7.0,0.0,14.0,22.0,0.0,Comedy
Hellboy,2004,1,0,167190,1487,66000000.0,1487,13.206854,99318987.0,Two named female character have no dialogue,8.0,12.0,1.0,68.0,35.0,8.0,"Fantasy, Action, Science Fiction"
Crimes of Fashion,2004,3,0,414923,36290,0.0,36290,7.107178,0.0,Beschdel test passed!,5.0,6.0,0.0,1.0,1.0,0.0,"Action, Comedy, Thriller"
"Life Aquatic with Steve Zissou, The",2004,2,0,362270,421,50000000.0,421,6.936677,34808403.0,Two named female character talk only about boys,3.0,13.0,0.0,8.0,13.0,0.0,"Adventure, Comedy, Drama"
Home on the Range,2004,3,0,299172,13700,110000000.0,13700,8.555544,103951461.0,Beschdel test passed!,9.0,12.0,0.0,42.0,32.0,2.0,"Animation, Family"
Taxi,2004,3,0,316732,11045,25000000.0,11045,7.745017,36609966.0,Beschdel test passed!,5.0,11.0,2.0,46.0,42.0,5.0,"Thriller, Action, Comedy, Crime"
Eulogy,2004,3,0,349416,16358,0.0,16358,11.886845,0.0,Beschdel test passed!,7.0,6.0,0.0,7.0,12.0,1.0,"Comedy, Drama"
Secret Window,2004,1,0,363988,1586,40000000.0,1586,9.524283,92913171.0,Two named female character have no dialogue,4.0,11.0,0.0,43.0,34.0,5.0,"Thriller, Mystery"
Raise Your Voice,2004,3,0,361696,14024,15000000.0,14024,4.387004,14867514.0,Beschdel test passed!,5.0,7.0,0.0,5.0,6.0,2.0,"Music, Drama, Romance"
Caribe,2004,3,1,439491,195833,0.0,195833,0.995098,0.0,Dubious,5.0,4.0,3.0,3.0,1.0,0.0,Drama
Bride and Prejudice,2004,3,0,361411,57825,7000000.0,57825,9.55791,0.0,Beschdel test passed!,8.0,5.0,2.0,3.0,1.0,0.0,"Drama, Comedy, Music, Romance"
House of Voices (Saint Ange),2004,3,0,367000,21198,0.0,21198,2.373442,0.0,Beschdel test passed!,4.0,0.0,0.0,2.0,1.0,0.0,"Horror, Thriller"
Creep,2004,3,0,381966,8555,0.0,8555,5.604026,0.0,Beschdel test passed!,5.0,9.0,0.0,26.0,13.0,3.0,"Horror, Thriller, Mystery"
"Holy Girl, The",2004,3,0,300270,44413,1400000.0,44413,0.669179,0.0,Beschdel test passed!,3.0,2.0,0.0,3.0,3.0,2.0,"Drama, Foreign"
"Village, The",2004,3,0,368447,6947,60000000.0,6947,8.172707,256697520.0,Beschdel test passed!,6.0,10.0,0.0,68.0,48.0,5.0,"Drama, Mystery, Thriller"
Bridget Jones: The Edge of Reason,2004,3,0,317198,9801,50000000.0,9801,7.78817,40203020.0,Beschdel test passed!,18.0,23.0,2.0,46.0,32.0,8.0,"Comedy, Romance"
Shark Tale,2004,1,0,307453,10555,75000000.0,10555,17.999273,367275019.0,Two named female character have no dialogue,6.0,10.0,0.0,47.0,27.0,2.0,"Animation, Action, Comedy, Family"
